,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Avg_Working_time
598,20,No,Travel_Rarely,Research & Development,6,3,Medical,1,599,Male,5,Research Director,Single,83920,1.0,Y,17,8,0,2.0,5,2,1,2,3,3,1.0,3.0,2.0,6.699550094966667
599,44,Yes,Travel_Rarely,Human Resources,6,2,Human Resources,1,600,Male,3,Sales Executive,Single,45580,1.0,Y,13,8,1,6.0,2,6,0,2,1,3,3.0,3.0,3.0,10.402478354978333
600,53,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,601,Male,1,Research Director,Divorced,40310,3.0,Y,12,8,1,26.0,3,7,4,7,2,3,4.0,3.0,3.0,5.996221993598334
601,29,No,Travel_Rarely,Research & Development,23,3,Medical,1,602,Male,1,Sales Executive,Married,79690,0.0,Y,14,8,0,6.0,3,5,1,3,3,3,2.0,4.0,2.0,8.894559306141389
602,22,Yes,Travel_Frequently,Research & Development,22,4,Medical,1,603,Male,1,Sales Representative,Married,26540,0.0,Y,24,8,0,1.0,5,0,0,0,2,4,3.0,4.0,3.0,9.878622831692223
603,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,604,Male,2,Research Scientist,Married,165550,8.0,Y,14,8,2,28.0,4,26,15,9,3,3,3.0,1.0,3.0,5.9931673728811115
604,44,No,Non-Travel,Research & Development,20,3,Life Sciences,1,605,Male,1,Sales Representative,Single,45560,2.0,Y,13,8,0,6.0,4,0,0,0,3,3,4.0,3.0,3.0,6.170865660919444
605,33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,606,Female,1,Manager,Married,60910,1.0,Y,15,8,0,5.0,6,5,1,4,1,3,2.0,3.0,3.0,7.8205133614625
606,41,Yes,Non-Travel,Research & Development,12,3,Life Sciences,1,607,Male,2,Sales Representative,Divorced,195660,6.0,Y,16,8,0,5.0,2,1,0,0,4,3,1.0,1.0,1.0,7.181788194444445
607,30,No,Travel_Rarely,Sales,20,3,Marketing,1,608,Male,3,Sales Executive,Divorced,48100,8.0,Y,18,8,0,8.0,3,4,0,3,2,3,3.0,1.0,3.0,7.494121557454723
608,40,No,Travel_Frequently,Sales,9,3,Medical,1,609,Male,1,Manufacturing Director,Married,45230,5.0,Y,16,8,1,5.0,5,0,0,0,4,3,2.0,2.0,3.0,6.7916715830875
609,50,No,Travel_Frequently,Research & Development,25,4,Life Sciences,1,610,Female,2,Healthcare Representative,Married,32020,2.0,Y,24,8,1,32.0,2,2,2,2,3,4,4.0,1.0,3.0,7.2283275220825
610,28,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,611,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3,3,3,4.0,1.0,3.0,7.1964540314650005
611,46,No,Travel_Rarely,Research & Development,8,4,Other,1,612,Male,3,Manager,Married,17020,5.0,Y,21,8,0,25.0,2,4,0,3,3,4,4.0,2.0,3.0,7.289913267698055
612,35,No,Travel_Rarely,Sales,4,4,Marketing,1,613,Male,1,Laboratory Technician,Married,180410,3.0,Y,20,8,1,15.0,3,7,1,7,2,4,3.0,1.0,3.0,8.498400423728611
613,24,Yes,Travel_Rarely,Human Resources,28,4,Human Resources,1,614,Male,3,Manufacturing Director,Married,28860,1.0,Y,19,8,1,1.0,5,1,0,0,3,3,4.0,2.0,1.0,6.562475526186944
614,33,No,Travel_Frequently,Research & Development,9,2,Medical,1,615,Female,1,Sales Executive,Married,20970,1.0,Y,14,8,2,10.0,5,10,0,1,2,3,2.0,3.0,2.0,6.017825712880833
615,36,No,Travel_Rarely,Research & Development,9,2,Medical,1,616,Male,2,Sales Executive,Divorced,119350,1.0,Y,11,8,3,7.0,6,7,1,7,4,3,3.0,3.0,3.0,6.583521348859722
616,30,No,Travel_Rarely,Sales,29,3,Marketing,1,617,Male,1,Sales Executive,Divorced,25460,1.0,Y,14,8,1,10.0,2,10,8,9,3,3,3.0,3.0,2.0,6.008942837465555
617,44,No,Travel_Rarely,Research & Development,3,4,Medical,1,618,Male,2,Research Scientist,Single,25640,1.0,Y,12,8,3,20.0,3,20,13,17,1,3,4.0,4.0,3.0,7.590850914205277
618,20,No,Travel_Rarely,Research & Development,18,4,Medical,1,619,Male,1,Human Resources,Single,84120,1.0,Y,13,8,0,2.0,2,2,2,2,2,3,3.0,4.0,3.0,6.281038748832778
619,46,No,Travel_Rarely,Sales,9,1,Medical,1,620,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4,3,4,4.0,4.0,2.0,6.215752415458889
620,42,No,Non-Travel,Research & Development,5,4,Medical,1,621,Male,5,Sales Executive,Married,170460,7.0,Y,11,8,0,10.0,3,4,0,3,2,3,4.0,1.0,4.0,7.501866898148056
621,60,No,Travel_Rarely,Sales,2,2,Life Sciences,1,622,Male,2,Sales Executive,Divorced,25640,0.0,Y,14,8,1,12.0,3,11,1,9,3,3,2.0,4.0,3.0,8.617627847512777
622,32,No,Travel_Frequently,Sales,10,3,Life Sciences,1,623,Female,1,Sales Executive,Married,102660,1.0,Y,11,8,0,2.0,3,2,2,2,3,3,3.0,2.0,3.0,7.265763593380555
623,32,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,624,Female,2,Research Scientist,Single,50700,4.0,Y,12,8,1,10.0,6,8,0,7,3,3,4.0,3.0,3.0,8.392867996201112
624,36,No,Travel_Rarely,Sales,3,2,Marketing,1,625,Male,4,Healthcare Representative,Divorced,178610,2.0,Y,18,8,0,17.0,2,7,7,7,2,3,3.0,1.0,3.0,8.036303688141667
625,33,No,Travel_Rarely,Sales,26,2,Marketing,1,626,Male,1,Research Scientist,Married,42300,0.0,Y,12,8,0,15.0,0,14,4,10,3,3,1.0,4.0,3.0,6.055536562203056
626,40,No,Travel_Rarely,Research & Development,1,3,Medical,1,627,Female,2,Research Scientist,Divorced,37800,7.0,Y,12,8,0,7.0,2,5,1,3,1,3,2.0,2.0,4.0,7.291101449275278
627,25,No,Travel_Rarely,Research & Development,6,2,Medical,1,628,Female,1,Laboratory Technician,Single,27680,0.0,Y,22,8,1,5.0,0,4,1,1,3,4,3.0,4.0,3.0,8.014339708560833
628,30,No,Travel_Rarely,Sales,9,3,Marketing,1,629,Female,1,Research Scientist,Married,90710,0.0,Y,19,8,1,12.0,2,11,5,7,2,3,4.0,2.0,3.0,9.183357843137223
629,42,No,Travel_Frequently,Human Resources,8,2,Medical,1,630,Male,1,Sales Executive,Married,106480,3.0,Y,13,8,1,20.0,1,1,0,0,3,3,1.0,1.0,3.0,9.528811791383056
630,35,No,Non-Travel,Research & Development,1,1,Life Sciences,1,631,Male,2,Sales Executive,Married,136100,4.0,Y,22,8,2,16.0,4,13,4,12,2,4,3.0,4.0,2.0,9.807640027322222
631,27,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,632,Male,3,Manufacturing Director,Married,34080,1.0,Y,24,8,0,9.0,2,9,6,8,3,4,1.0,1.0,2.0,9.176214830710277
632,54,No,Travel_Frequently,Research & Development,9,2,Medical,1,633,Male,2,Sales Representative,Divorced,29830,7.0,Y,14,8,1,33.0,2,5,1,4,2,3,4.0,3.0,1.0,6.318405392840277
633,44,No,Travel_Rarely,Human Resources,4,4,Life Sciences,1,634,Male,5,Laboratory Technician,Married,76320,1.0,Y,21,8,0,10.0,3,10,7,7,3,4,1.0,4.0,3.0,6.005806030389167
634,19,Yes,Non-Travel,Sales,2,2,Other,1,635,Male,3,Healthcare Representative,Single,98240,1.0,Y,18,8,0,1.0,2,1,0,0,3,3,1.0,2.0,4.0,8.388885357815278
635,29,No,Travel_Rarely,Research & Development,19,4,Life Sciences,1,636,Male,1,Manufacturing Director,Divorced,99500,1.0,Y,20,8,0,3.0,3,3,1,2,3,4,1.0,4.0,3.0,7.376378019323611
636,54,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,637,Male,2,Sales Executive,Married,20930,3.0,Y,19,8,0,36.0,2,10,0,9,3,3,4.0,4.0,3.0,7.6719831511838885
637,31,No,Travel_Rarely,Research & Development,21,3,Life Sciences,1,638,Male,2,Laboratory Technician,Married,99800,1.0,Y,12,8,0,6.0,1,6,0,1,3,3,3.0,1.0,2.0,8.591818287036944
638,31,No,Travel_Rarely,Sales,24,1,Marketing,1,639,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8,4,3,3.0,1.0,3.0,7.271392419962223
639,59,No,Travel_Rarely,Research & Development,3,4,Technical Degree,1,640,Male,1,Research Scientist,Single,40510,5.0,Y,16,8,3,13.0,3,6,0,5,3,3,3.0,4.0,3.0,7.370457175925834
640,43,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,641,Male,3,Laboratory Technician,Married,168350,3.0,Y,17,8,1,25.0,3,8,0,7,3,3,3.0,4.0,3.0,6.593010037348055
641,49,No,Travel_Rarely,Sales,14,4,Life Sciences,1,642,Male,2,Research Scientist,Married,62300,2.0,Y,14,8,0,23.0,2,1,0,0,2,3,1.0,3.0,4.0,6.701772197961945
642,36,No,Travel_Frequently,Sales,5,2,Marketing,1,643,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7,3,3,3.0,2.0,2.0,6.086726108824722
643,48,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,644,Female,2,Laboratory Technician,Single,132370,5.0,Y,13,8,1,7.0,2,1,0,0,4,3,4.0,2.0,2.0,6.085262855830833
644,27,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,645,Male,2,Laboratory Technician,Divorced,37550,1.0,Y,19,8,0,5.0,2,5,0,3,3,3,1.0,3.0,3.0,7.984060846560833
645,29,No,Travel_Rarely,Sales,17,4,Medical,1,646,Male,1,Laboratory Technician,Divorced,65820,1.0,Y,19,8,1,6.0,3,6,1,0,3,3,3.0,4.0,3.0,8.795437641723334
646,48,No,Travel_Rarely,Sales,1,1,Marketing,1,647,Male,2,Manufacturing Director,Single,74060,6.0,Y,14,8,2,25.0,2,1,0,0,3,3,4.0,4.0,4.0,6.180496772706111
647,29,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,648,Female,2,Healthcare Representative,Divorced,48050,1.0,Y,16,8,1,9.0,2,7,1,7,3,3,4.0,4.0,2.0,6.917482492996945
648,34,No,Travel_Rarely,Sales,9,4,Medical,1,649,Female,2,Laboratory Technician,Married,27410,0.0,Y,15,8,1,2.0,3,1,0,0,3,3,3.0,3.0,2.0,5.984335901026944
649,44,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,650,Female,1,Laboratory Technician,Married,42620,7.0,Y,18,8,0,26.0,2,22,3,10,3,3,2.0,2.0,3.0,7.022967334286944
650,33,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,651,Female,2,Research Scientist,Divorced,161840,0.0,Y,13,8,1,10.0,2,9,0,8,4,3,4.0,3.0,3.0,11.030960351376944
651,19,No,Travel_Rarely,Sales,2,4,Marketing,1,652,Male,3,Laboratory Technician,Single,115570,1.0,Y,22,8,0,1.0,0,1,0,1,3,4,2.0,4.0,3.0,10.783780400572223
652,23,No,Travel_Rarely,Sales,2,3,Medical,1,653,Male,3,Laboratory Technician,Married,18780,1.0,Y,13,8,1,1.0,2,1,0,1,3,3,4.0,3.0,3.0,7.485170093000278
653,25,Yes,Travel_Frequently,Research & Development,1,1,Life Sciences,1,654,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0,3,3,3.0,4.0,3.0,9.20476889799611
654,26,No,Travel_Rarely,Human Resources,9,3,Life Sciences,1,655,Male,2,Research Scientist,Single,68110,1.0,Y,11,8,1,8.0,4,8,2,2,3,3,3.0,4.0,2.0,8.687972789115555
655,45,Yes,Travel_Rarely,Human Resources,12,3,Human Resources,1,656,Male,2,Laboratory Technician,Single,43060,2.0,Y,11,8,2,26.0,3,24,1,11,3,3,1.0,2.0,3.0,9.878690476190277
656,55,No,Non-Travel,Research & Development,27,3,Life Sciences,1,657,Female,2,Manager,Divorced,48590,1.0,Y,24,8,1,34.0,3,33,15,0,4,4,4.0,2.0,3.0,9.622883101851668
657,21,Yes,Travel_Frequently,Research & Development,20,2,Medical,1,658,Female,4,Research Scientist,Single,53370,1.0,Y,14,8,1,2.0,2,2,2,2,3,3,1.0,3.0,1.0,7.594680728446111
658,46,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,659,Male,1,Manufacturing Director,Married,23400,2.0,Y,13,8,1,26.0,2,11,0,8,1,3,4.0,2.0,3.0,6.901101774042777
659,34,No,Travel_Rarely,Sales,13,4,Medical,1,660,Male,3,Sales Representative,Single,74910,0.0,Y,14,8,1,4.0,3,3,0,2,2,3,3.0,1.0,3.0,8.918751157407222
660,51,No,Travel_Frequently,Research & Development,14,3,Life Sciences,1,661,Male,2,Research Director,Divorced,105270,4.0,Y,14,8,0,31.0,3,29,11,10,3,3,4.0,2.0,2.0,10.986178861788611
661,59,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,662,Male,2,Research Scientist,Single,165950,6.0,Y,21,8,1,25.0,2,9,5,4,3,4,4.0,4.0,2.0,6.592285137701667
662,34,No,Travel_Frequently,Sales,14,4,Medical,1,663,Female,3,Research Scientist,Divorced,88340,4.0,Y,13,8,1,15.0,1,11,5,10,3,3,3.0,2.0,4.0,6.795719907407222
663,28,No,Travel_Frequently,Research & Development,2,3,Other,1,664,Female,1,Manager,Single,55770,0.0,Y,19,8,0,5.0,3,4,0,2,3,3,4.0,3.0,2.0,10.374410628019167
664,44,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,665,Male,2,Research Scientist,Divorced,47070,1.0,Y,17,8,0,26.0,4,25,14,13,1,3,3.0,1.0,2.0,7.808195035460834
665,34,No,Travel_Frequently,Sales,1,3,Life Sciences,1,666,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8,3,3,3.0,2.0,4.0,7.497001182033055
666,35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,667,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2,3,3,3.0,3.0,3.0,10.482086720866945
667,42,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,668,Female,1,Manager,Married,64470,6.0,Y,13,8,0,18.0,3,1,0,0,3,3,2.0,2.0,3.0,9.421422127255278
668,43,No,Travel_Rarely,Research & Development,7,2,Medical,1,669,Female,1,Laboratory Technician,Single,195020,3.0,Y,18,8,2,23.0,3,21,15,17,4,3,4.0,4.0,4.0,6.413299663299444
669,36,No,Travel_Rarely,Research & Development,2,4,Medical,1,670,Male,1,Healthcare Representative,Single,27250,9.0,Y,21,8,1,18.0,4,16,5,12,2,4,3.0,2.0,3.0,10.608310841205556
670,44,Yes,Travel_Rarely,Research & Development,21,4,Life Sciences,1,671,Female,2,Laboratory Technician,Married,62720,1.0,Y,19,8,1,10.0,3,10,0,5,3,3,1.0,4.0,3.0,5.981031411157778
671,28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,672,Female,2,Sales Representative,Married,21270,1.0,Y,14,8,0,2.0,3,2,2,2,3,3,4.0,4.0,3.0,9.709561781609166
672,51,No,Travel_Frequently,Sales,21,4,Medical,1,673,Male,2,Research Scientist,Single,182000,0.0,Y,17,8,0,8.0,3,7,7,7,3,3,2.0,3.0,2.0,6.988324842309444
673,30,No,Non-Travel,Research & Development,2,4,Other,1,674,Male,1,Research Scientist,Single,20960,7.0,Y,11,8,3,10.0,2,8,1,7,3,3,3.0,3.0,3.0,9.513817167577221
674,29,Yes,Travel_Rarely,Research & Development,29,4,Technical Degree,1,675,Female,1,Sales Representative,Divorced,28860,3.0,Y,13,8,0,10.0,4,7,7,7,3,3,2.0,3.0,3.0,8.4067758784425
675,28,No,Travel_Rarely,Sales,1,4,Life Sciences,1,676,Female,2,Sales Representative,Single,20330,2.0,Y,15,8,1,5.0,5,3,1,2,3,3,4.0,1.0,2.0,6.799669766332777
676,25,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,677,Male,1,Research Scientist,Single,36220,1.0,Y,25,8,0,2.0,0,2,2,1,3,4,4.0,2.0,2.0,7.9832914272030555
677,32,No,Travel_Rarely,Research & Development,10,4,Other,1,678,Female,1,Sales Executive,Married,42330,1.0,Y,11,8,0,10.0,5,10,0,8,3,3,3.0,4.0,4.0,6.805245961820834
678,45,No,Travel_Frequently,Research & Development,19,3,Medical,1,679,Male,3,Laboratory Technician,Single,36810,3.0,Y,17,8,1,22.0,2,0,0,0,3,3,3.0,2.0,3.0,6.023483171968611
679,39,No,Travel_Rarely,Sales,29,1,Marketing,1,680,Female,1,Laboratory Technician,Divorced,54600,6.0,Y,13,8,2,21.0,3,19,15,2,3,3,3.0,2.0,3.0,8.390134335154723
680,58,No,Travel_Rarely,Research & Development,27,3,Other,1,681,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2,1,3,1.0,3.0,3.0,6.035505604288333
681,32,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,1,682,Female,1,Sales Executive,Married,96020,1.0,Y,13,8,1,10.0,3,10,1,1,3,3,4.0,3.0,3.0,6.491232492996945
682,39,Yes,Travel_Rarely,Research & Development,18,2,Life Sciences,1,683,Male,2,Laboratory Technician,Single,28360,0.0,Y,20,8,0,6.0,3,5,0,3,2,4,3.0,1.0,3.0,7.722481634526944
683,30,No,Travel_Rarely,Sales,9,1,Marketing,1,684,Male,4,Research Director,Married,40890,0.0,Y,18,8,0,10.0,2,9,6,7,4,3,1.0,4.0,3.0,6.22638185654
684,36,No,Travel_Rarely,Sales,1,3,Marketing,1,685,Male,2,Sales Executive,Married,166270,3.0,Y,12,8,0,10.0,5,7,1,7,2,3,4.0,3.0,3.0,6.722831018518334
685,46,No,Travel_Rarely,Sales,4,3,Medical,1,686,Male,1,Research Scientist,Single,26190,6.0,Y,12,8,1,10.0,3,7,5,7,2,3,4.0,1.0,4.0,7.708216807909444
686,28,No,Non-Travel,Research & Development,1,3,Medical,1,687,Male,5,Sales Executive,Married,56790,0.0,Y,13,8,0,10.0,2,9,7,5,2,3,3.0,4.0,3.0,8.013723628691945
687,50,No,Travel_Rarely,Research & Development,20,2,Medical,1,688,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2,2,4,4.0,1.0,3.0,10.404741297090833
688,40,Yes,Travel_Rarely,Sales,8,1,Other,1,689,Male,1,Laboratory Technician,Single,59850,2.0,Y,13,8,3,9.0,1,5,1,0,2,3,4.0,2.0,3.0,9.801315667131389
689,52,Yes,Travel_Rarely,Research & Development,3,2,Technical Degree,1,690,Male,3,Laboratory Technician,Single,25790,9.0,Y,19,8,1,10.0,1,8,7,7,3,3,2.0,2.0,2.0,9.974500466853334
690,30,No,Travel_Rarely,Research & Development,6,4,Medical,1,691,Female,1,Sales Executive,Married,30410,1.0,Y,11,8,1,9.0,2,9,0,8,2,3,2.0,1.0,3.0,10.406511839708333
691,39,No,Travel_Rarely,Research & Development,26,1,Medical,1,692,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7,3,3,1.0,3.0,3.0,6.005927823315
692,31,No,Non-Travel,Research & Development,1,2,Medical,1,693,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6,2,3,4.0,3.0,2.0,10.098737922705277
693,41,No,Non-Travel,Sales,6,3,Life Sciences,1,694,Female,1,Research Director,Single,27730,1.0,Y,11,8,0,19.0,3,19,11,9,3,3,3.0,2.0,3.0,7.825096982758611
694,31,Yes,Travel_Frequently,Research & Development,3,1,Life Sciences,1,695,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2,3,3,4.0,2.0,4.0,9.078821513002222
695,44,Yes,Travel_Rarely,Sales,5,3,Life Sciences,1,696,Male,1,Laboratory Technician,Married,63220,4.0,Y,11,8,1,10.0,2,3,1,2,3,3,1.0,1.0,4.0,5.984569383794167
696,42,No,Non-Travel,Research & Development,4,3,Life Sciences,1,697,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10,2,3,3.0,3.0,2.0,9.682367503486667
697,55,No,Travel_Rarely,Sales,11,3,Technical Degree,1,698,Male,2,Manufacturing Director,Married,83810,4.0,Y,15,8,1,23.0,3,19,9,11,3,3,4.0,3.0,3.0,6.600917397660556
698,56,No,Travel_Rarely,Sales,3,2,Medical,1,699,Female,3,Manufacturing Director,Single,26910,6.0,Y,16,8,1,36.0,6,7,7,7,3,3,4.0,2.0,3.0,8.00470545977
699,40,No,Non-Travel,Research & Development,1,1,Life Sciences,1,700,Male,1,Laboratory Technician,Divorced,42860,9.0,Y,15,8,0,6.0,6,4,0,0,3,3,3.0,3.0,3.0,7.306210648148055
700,34,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,701,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6,3,4,4.0,4.0,2.0,7.377629009762778
701,40,No,Travel_Rarely,Sales,4,3,Medical,1,702,Male,2,Sales Executive,Single,94340,1.0,Y,13,8,1,9.0,3,9,8,8,2,3,3.0,4.0,3.0,5.97810564663
702,41,No,Travel_Frequently,Sales,1,4,Other,1,703,Female,2,Healthcare Representative,Divorced,55610,0.0,Y,11,8,0,10.0,2,9,1,7,2,3,3.0,1.0,3.0,7.670687943262222
703,35,No,Travel_Frequently,Sales,1,2,Technical Degree,1,704,Male,2,Manager,Single,66460,1.0,Y,13,8,1,9.0,2,9,1,1,2,3,3.0,3.0,3.0,9.5049192782525
704,51,No,Travel_Rarely,Sales,18,2,Life Sciences,1,705,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,3,3,3.0,2.0,3.0,9.523341503267778
705,38,No,Travel_Rarely,Sales,2,4,Life Sciences,1,706,Female,1,Research Scientist,Divorced,107250,3.0,Y,18,8,0,11.0,5,7,1,7,2,3,2.0,1.0,3.0,6.590448898265278
706,34,No,Travel_Rarely,Sales,4,3,Life Sciences,1,707,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6,4,3,3.0,1.0,4.0,7.251989325569999
707,25,No,Travel_Rarely,Research & Development,6,2,Medical,1,708,Female,4,Research Scientist,Married,20450,3.0,Y,19,8,0,7.0,3,3,1,2,3,3,4.0,4.0,2.0,6.313608663729722
708,58,Yes,Travel_Rarely,Sales,1,4,Technical Degree,1,709,Male,2,Sales Executive,Married,10090,7.0,Y,13,8,2,31.0,3,10,5,9,4,3,3.0,1.0,2.0,8.5097598253275
709,40,No,Travel_Rarely,Research & Development,14,4,Medical,1,710,Female,1,Research Scientist,Married,33480,3.0,Y,22,8,0,7.0,2,4,0,3,1,4,2.0,2.0,3.0,6.1067409844052785
710,36,No,Travel_Frequently,Sales,16,2,Life Sciences,1,711,Male,1,Research Scientist,Married,12810,2.0,Y,11,8,0,17.0,2,15,6,13,3,3,1.0,1.0,2.0,6.1063793922125
711,48,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,712,Male,2,Research Scientist,Single,28190,1.0,Y,20,8,0,11.0,2,10,0,8,2,4,4.0,4.0,3.0,7.6243904958675
712,27,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,713,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0,3,3,3.0,4.0,3.0,7.1171431892141666
713,51,No,Travel_Rarely,Research & Development,4,1,Medical,1,714,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3,3,3,4.0,2.0,2.0,7.469346549192222
714,18,No,Non-Travel,Research & Development,1,4,Medical,1,715,Male,2,Sales Executive,Single,27200,1.0,Y,22,8,1,0.0,2,0,0,0,3,4,4.0,4.0,4.0,7.890327868852223
715,35,No,Travel_Rarely,Research & Development,1,4,Other,1,716,Female,2,Research Director,Married,81200,0.0,Y,13,8,0,10.0,2,9,0,0,2,3,4.0,4.0,3.0,7.175936438621945
716,27,No,Travel_Frequently,Research & Development,26,4,Medical,1,717,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0,4,3,4.0,4.0,3.0,7.358958040318611
717,55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,1,718,Male,1,Human Resources,Single,46800,6.0,Y,14,8,3,24.0,0,19,3,8,4,3,1.0,3.0,2.0,8.709841106538612
718,56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,719,Male,2,Laboratory Technician,Married,32210,4.0,Y,15,8,2,33.0,2,19,15,9,3,3,4.0,2.0,3.0,10.396509456264724
719,34,No,Non-Travel,Sales,1,2,Life Sciences,1,720,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0,3,3,1.0,3.0,3.0,6.400724121557222
720,40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,721,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,2,3,2.0,3.0,3.0,6.503203860640277
721,34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,722,Male,1,Research Scientist,Married,45530,4.0,Y,18,8,1,10.0,2,8,7,7,4,3,2.0,3.0,3.0,7.227850189933333
722,31,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,723,Female,2,Manufacturing Director,Single,53960,7.0,Y,17,8,1,3.0,2,1,0,0,1,3,3.0,4.0,4.0,7.686837068160555
723,35,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,724,Male,1,Manufacturing Director,Married,67960,0.0,Y,13,8,0,5.0,2,4,3,2,3,3,4.0,3.0,2.0,9.136408483171945
724,38,No,Travel_Frequently,Research & Development,7,3,Medical,1,725,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3,2,3,4.0,3.0,3.0,6.392946165191667
725,34,No,Travel_Rarely,Research & Development,10,4,Other,1,726,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11,3,4,3.0,4.0,4.0,7.911889604196389
726,28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,727,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,6.722281576448055
727,31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,728,Male,2,Sales Executive,Married,49600,1.0,Y,15,8,0,10.0,3,10,6,7,2,3,4.0,3.0,2.0,10.895542770804166
728,39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,729,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4,3,3,1.0,4.0,4.0,10.252200854700833
729,51,No,Travel_Frequently,Research & Development,20,3,Medical,1,730,Male,2,Sales Executive,Married,148140,2.0,Y,11,8,1,14.0,2,4,3,2,2,3,2.0,2.0,3.0,7.111849830179445
730,41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,731,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3,3,3,4.0,4.0,2.0,10.680777310924165
731,37,No,Travel_Rarely,Research & Development,2,2,Medical,1,732,Female,1,Healthcare Representative,Married,54050,7.0,Y,15,8,0,8.0,3,6,1,3,4,3,3.0,3.0,3.0,10.397079831932501
